"airquality_raw","city","timestamp"
24.3300023006673,"San Francisco","2015-02-06T23:00:00.000Z"
24.7569598041425,"San Francisco","2015-02-07T00:00:00.000Z"
25.3652995437553,"San Francisco","2015-02-07T01:00:00.000Z"
24.4335571680168,"San Francisco","2015-02-07T02:00:00.000Z"
24.3158518977809,"San Francisco","2015-02-07T03:00:00.000Z"
24.3456652901927,"San Francisco","2015-02-07T04:00:00.000Z"
24.0462297022443,"San Francisco","2015-02-07T05:00:00.000Z"
23.7944019978698,"San Francisco","2015-02-07T06:00:00.000Z"
23.9864412083365,"San Francisco","2015-02-07T07:00:00.000Z"
23.8448548246977,"San Francisco","2015-02-07T08:00:00.000Z"
23.7417852931139,"San Francisco","2015-02-07T09:00:00.000Z"
23.7906793077554,"San Francisco","2015-02-07T10:00:00.000Z"
23.652290530995,"San Francisco","2015-02-07T11:00:00.000Z"
23.2247085953815,"San Francisco","2015-02-07T12:00:00.000Z"
23.4799088773865,"San Francisco","2015-02-07T13:00:00.000Z"
24.2771142441372,"San Francisco","2015-02-07T14:00:00.000Z"
25.0429199338543,"San Francisco","2015-02-07T15:00:00.000Z"
25.7314065806238,"San Francisco","2015-02-07T16:00:00.000Z"
25.6166230736103,"San Francisco","2015-02-07T17:00:00.000Z"
25.4754196321325,"San Francisco","2015-02-07T18:00:00.000Z"
24.595209181595,"San Francisco","2015-02-07T19:00:00.000Z"
25.3868655237532,"San Francisco","2015-02-07T20:00:00.000Z"
26.9447930507132,"San Francisco","2015-02-07T21:00:00.000Z"
26.8738526795401,"San Francisco","2015-02-07T22:00:00.000Z"
25.5774947624984,"San Francisco","2015-02-07T23:00:00.000Z"
25.6126938731788,"San Francisco","2015-02-08T00:00:00.000Z"
25.6141221177456,"San Francisco","2015-02-08T01:00:00.000Z"
26.1918085980089,"San Francisco","2015-02-08T02:00:00.000Z"
27.5574350749147,"San Francisco","2015-02-08T03:00:00.000Z"
27.9282223432276,"San Francisco","2015-02-08T04:00:00.000Z"
26.9328983993726,"San Francisco","2015-02-08T05:00:00.000Z"
27.3059243540142,"San Francisco","2015-02-08T06:00:00.000Z"
27.1077587548944,"San Francisco","2015-02-08T07:00:00.000Z"
27.3099824272786,"San Francisco","2015-02-08T08:00:00.000Z"
27.9878329015091,"San Francisco","2015-02-08T09:00:00.000Z"
28.1199234836889,"San Francisco","2015-02-08T10:00:00.000Z"
26.997793291913,"San Francisco","2015-02-08T11:00:00.000Z"
25.5103343567617,"San Francisco","2015-02-08T12:00:00.000Z"
24.6059160629614,"San Francisco","2015-02-08T13:00:00.000Z"
24.9620718494717,"San Francisco","2015-02-08T14:00:00.000Z"
24.0281274013208,"San Francisco","2015-02-08T15:00:00.000Z"
