'id','city_name','temperature','humidity','light','airquality_raw','sound','dust','measurement_timestamp'
40,'Bangalore',29.585906528627,37.3751081195975,3923.16090790311,21.4979076086473,1088.91515192721,3970.536918514,'2015-01-16T06:00:00'
41,'Bangalore',30.063130587484,34.5233844189017,4144.20539591315,20.9224137931035,1042.22337164751,3537.47625734355,'2015-01-16T07:00:00'
42,'Bangalore',30.546409642401,32.8003980417199,4540.54909003831,20.8653469561516,1045.72407407407,3558.03051803959,'2015-01-16T08:00:00'
43,'Bangalore',31.6114543422733,30.3295067049808,5158.56361749681,21.3360472541507,1064.15804597701,3209.09563314176,'2015-01-16T09:00:00'
44,'Bangalore',31.3618301579804,29.7348328347242,4058.63279798457,21.3938697318008,1092.14517398835,3230.91871164646,'2015-01-16T10:00:00'
45,'Bangalore',30.7842185044099,31.3081026314129,1963.86257222862,22.5000461267854,1171.03282215657,3633.93519961268,'2015-01-16T11:00:00'
46,'Bangalore',29.4756937817853,33.5070581613318,153.442891318528,24.5394190665352,1155.8974627659,3827.15824412375,'2015-01-16T12:00:00'
47,'Bangalore',28.5764661792421,36.2403334841373,7.9558126000291,26.5755941725194,1268.49140749363,3285.76548864179,'2015-01-16T13:00:00'
48,'Bangalore',27.9539609876075,38.4286723063016,7.280021893815,27.9236737171938,1202.79784537727,2649.29160094151,'2015-01-16T14:00:00'
49,'Bangalore',27.4592477348094,40.2377912953473,6.44611384783799,28.9167621385027,1210.14484287486,2743.90976646232,'2015-01-16T15:00:00'
50,'Bangalore',27.0293422256639,42.5621738734452,6.37037037037037,28.7294986360791,1228.27918542879,2941.08231495265,'2015-01-16T16:00:00'
51,'Bangalore',26.6221856084238,46.3390032493339,6.7012987012987,25.0818529796239,1289.12992043153,3493.34646550879,'2015-01-16T17:00:00'
52,'Bangalore',26.1528003292691,48.8064961012702,6.46708333333333,23.7496536408231,1349.99584447855,2976.22211641674,'2015-01-16T18:00:00'
53,'Bangalore',25.8693917518301,50.4766310967152,3.5353330184223,23.8171235376006,1457.49213957057,2019.47588330197,'2015-01-16T19:00:00'
54,'Bangalore',25.4649505108557,53.3084131545338,0,22.9551883780332,1443.82892720306,2002.73388298212,'2015-01-16T20:00:00'
55,'Bangalore',25.5345817369093,53.9461765644955,0,22.7967911877395,1387.68837803321,1979.29514192209,'2015-01-16T21:00:00'
56,'Bangalore',25.4200636288998,54.5494560755337,0,22.8233955938697,1457.333757526,1973.21576937374,'2015-01-16T22:00:00'
57,'Bangalore',25.2554119914249,55.1432887348213,0,22.7114450931501,1493.36544122119,2059.95733172424,'2015-01-16T23:00:00'
58,'Bangalore',24.9578389993716,55.9786159637333,0.116666666666667,23.0062600093251,1475.51816122362,2101.11872424436,'2015-01-17T00:00:00'
59,'Bangalore',24.8195409080652,56.4012228547902,116.976305706796,24.104667379656,1440.59823049002,2127.15345920896,'2015-01-17T01:00:00'
60,'Bangalore',25.1278090277778,55.7500171482546,601.912412994892,24.8170367709664,1430.27066517667,2187.20770051086,'2015-01-17T02:00:00'
61,'Bangalore',25.8554327898612,53.6862951944999,1719.06498696212,23.8266687659111,1355.86843937655,2266.35701907742,'2015-01-17T03:00:00'
62,'Bangalore',27.3277098376794,48.9988035082372,3092.52424765518,22.0132601002784,1162.60445640325,2322.90827482587,'2015-01-17T04:00:00'
63,'Bangalore',28.7025613751536,44.7860212646649,3412.8200987526,23.3290080644437,1152.63341905148,2350.92141250795,'2015-01-17T05:00:00'
64,'Bangalore',29.4435470520121,41.9041382581097,3013.35565002953,22.8793435954338,1110.94457744342,2090.08860048925,'2015-01-17T06:00:00'
65,'Bangalore',30.1767328940749,39.5572119392102,3591.4153602768,22.1838071577209,1072.60622722701,1721.02479569731,'2015-01-17T07:00:00'
66,'Bangalore',31.0285892560007,37.3005875284409,3876.59974378554,22.7314379044225,1121.91066736409,1713.32744356701,'2015-01-17T08:00:00'
67,'Bangalore',31.6520845739186,35.0693116396931,3317.43736510377,23.0784503762694,1286.45606686637,1597.14423794468,'2015-01-17T09:00:00'
68,'Bangalore',30.7162523283813,35.9848881913474,1459.97435831992,23.6429673861177,1336.61417485473,1756.28308847725,'2015-01-17T10:00:00'
69,'Bangalore',31.0125985032262,34.8019226203769,1305.03435425363,22.0497848575248,1354.67263042125,2332.5467124397,'2015-01-17T11:00:00'
70,'Bangalore',29.9357166649,36.5226672143359,183.62897564575,24.1368474341979,1352.27560417989,2258.49639509646,'2015-01-17T12:00:00'
71,'Bangalore',29.223218024538,38.7210197257761,2.15490196078431,28.0474554519179,1401.97948420485,2507.48700405138,'2015-01-17T13:00:00'
72,'Bangalore',28.6655140256126,40.2765529507973,1.65392156862745,27.200215436829,1377.82314001407,2473.51388494966,'2015-01-17T14:00:00'
73,'Bangalore',28.2475587898823,41.7156835715425,0.666666666666667,25.6399188004114,1333.33798512841,2420.2604778866,'2015-01-17T15:00:00'
74,'Bangalore',27.4490247541655,44.9543772136885,0,23.8182395654255,1292.27392039161,2551.55705920433,'2015-01-17T16:00:00'
75,'Bangalore',26.8640402408136,47.9311805090519,0,22.3854462084196,1253.14718429572,2667.00619246607,'2015-01-17T17:00:00'
76,'Bangalore',26.5125928046257,49.4449595368037,0,22.0014565811741,1298.4259950599,2636.6872771886,'2015-01-17T18:00:00'
77,'Bangalore',25.9879501915709,48.6232715362748,0,20.9324949532402,1321.60143369176,2412.91788948626,'2015-01-17T19:00:00'
78,'Bangalore',25.4060727969349,46.8944157088123,0,19.5149233716475,1317.5198467433,2164.83516187739,'2015-01-17T20:00:00'
79,'Bangalore',24.8930344827586,46.4238754789272,0,18.9764559386973,1318.41249042146,2140.68904770115,'2015-01-17T21:00:00'
80,'Bangalore',24.6072523262179,44.3494176245211,0,18.4929748221127,1322.3821893815,2012.10852224959,'2015-01-17T22:00:00'
81,'Bangalore',24.7665934806035,41.5487980423851,0,19.3910246048851,1377.85655531609,1949.15312931035,'2015-01-17T23:00:00'
82,'Bangalore',24.8172431476569,39.2883218390805,0,19.6993810786914,1388.0541821397,1957.38270948592,'2015-01-18T00:00:00'
83,'Bangalore',24.9461602011494,38.1963487787356,62.6564116379311,19.4992816091954,1399.32808908046,2005.93937679598,'2015-01-18T01:00:00'
84,'Bangalore',25.3877786485545,38.4351689306862,546.687634970394,20.7794098621685,1425.96811132673,2005.55593564131,'2015-01-18T02:00:00'
85,'Bangalore',26.5397875989709,37.0545051288699,1994.05876306593,22.758091127465,1386.8906556843,1844.54352350871,'2015-01-18T03:00:00'
86,'Bangalore',29.1259174876847,34.0963114395183,4633.82994252874,21.6188868363437,1417.74472085386,1966.77283016557,'2015-01-18T04:00:00'
87,'Bangalore',30.9157898147362,33.4235702312067,5883.9879766466,22.2577976211056,1346.50120387545,1972.26195168813,'2015-01-18T05:00:00'
88,'Bangalore',30.7070350888586,34.4643381569185,4062.77092250888,21.9880562745262,1375.51009777287,1982.12741277584,'2015-01-18T06:00:00'
89,'Bangalore',30.9654376154121,34.2210284579222,4528.96423367898,21.170400913665,1210.95456648881,2693.24131314411,'2015-01-18T07:00:00'
90,'Bangalore',31.6989803707376,33.1149497555402,4499.45981718818,21.1665545637204,1136.65799961511,2749.03423149528,'2015-01-18T08:00:00'
91,'Bangalore',31.8812502193556,32.9014851260093,3036.81311171619,22.0809299301988,1206.21007239846,2584.98637659292,'2015-01-18T09:00:00'
92,'Bangalore',31.677262672098,32.9867509646962,2489.95708913133,22.0145211412151,1198.530713384,2529.32712591187,'2015-01-18T10:00:00'
93,'Bangalore',31.1980270032276,33.4128947884851,909.563037385161,22.6387823986764,1220.13904499087,2939.82039724033,'2015-01-18T11:00:00'
94,'Bangalore',30.1984194618887,34.7910083422266,133.793764223778,24.40334462187,1155.22099392306,2757.92644522372,'2015-01-18T12:00:00'
95,'Bangalore',29.3675995813391,37.1220502935552,1.3481981981982,29.9005589352141,1130.66957397089,2895.55616805815,'2015-01-18T13:00:00'
96,'Bangalore',28.7364594406712,38.3017491364332,1.31981981981982,30.0639007142306,1113.09131598442,3954.0133599761,'2015-01-18T14:00:00'
97,'Bangalore',27.9137262479263,40.7993525997425,2.16239316239316,24.3687701816316,1168.60458135714,2829.076695683,'2015-01-18T15:00:00'
98,'Bangalore',27.0785793879148,43.9775428395521,0,23.2136816401287,1111.24949093594,3226.08421880442,'2015-01-18T16:00:00'
99,'Bangalore',26.7893231625842,45.0208169970207,0,23.6087442122269,1129.72955351163,2336.47716933625,'2015-01-18T17:00:00'
100,'Bangalore',26.1853288833183,45.979778830365,0,22.0643915235958,1112.42157616036,2329.74085310772,'2015-01-18T18:00:00'
101,'Bangalore',25.750525198939,46.6882970822281,0,21.712608311229,1156.12293545535,1759.31869655172,'2015-01-18T19:00:00'
102,'Bangalore',25.1812625683244,48.5611355167165,0,20.6339544078798,1139.87573410512,2304.46703590611,'2015-01-18T20:00:00'
103,'Bangalore',24.8113926862998,49.6361524137519,0,20.1868631221416,1184.74238817475,2576.51168309086,'2015-01-18T21:00:00'
104,'Bangalore',24.2631121445856,51.0888912475153,0,19.732319484055,1185.44608936133,2552.74395269964,'2015-01-18T22:00:00'
105,'Bangalore',23.9147600298408,51.2376021634615,0,20.2833761604775,1096.61791003537,1940.98214922151,'2015-01-18T23:00:00'
106,'Bangalore',23.8477271041899,51.23,1.46236559139785,21.5411568409344,1084.1142751205,1907.91699629218,'2015-01-19T00:00:00'
107,'Bangalore',23.7387388568159,51.0498386089007,119.657678519212,22.2481874216235,1134.52669350393,2022.58952146253,'2015-01-19T01:00:00'
108,'Bangalore',24.5985128450154,47.54025951898,595.602507926601,24.6175762744355,1221.9322381631,2000.94850316822,'2015-01-19T02:00:00'
109,'Bangalore',25.3231121560432,43.7095548879601,1600.99703065134,23.1176506443748,1234.64644142575,1859.69788975967,'2015-01-19T03:00:00'
110,'Bangalore',27.1478832223965,40.5059058824114,1580.00864168288,24.8635183463534,1397.30234303339,2898.19635464806,'2015-01-19T04:00:00'
111,'Bangalore',28.2045101712441,37.9260845747665,1924.68546774263,24.1086762247344,1449.26636056345,2491.14856459675,'2015-01-19T05:00:00'
112,'Bangalore',29.2040995302298,35.2612976852035,2168.90340904265,24.0546795055236,1508.03689796508,1677.82185585817,'2015-01-19T06:00:00'
113,'Bangalore',30.1930791847373,33.2906034596414,3594.97559338638,23.2116321092349,1505.50298433918,1692.18092455014,'2015-01-19T07:00:00'
114,'Bangalore',31.0479168681352,32.7855807380401,3569.55436014406,25.0927021608243,1396.07821829886,2160.12816944738,'2015-01-19T08:00:00'
115,'Bangalore',31.7089824641901,32.4432809250221,3622.32232488222,25.4403875305645,1414.35238923038,3028.64165440391,'2015-01-19T09:00:00'
116,'Bangalore',31.2820242516546,32.7900165721191,2077.2640358286,25.4099961450799,1392.25120330196,2873.97129377166,'2015-01-19T10:00:00'
117,'Bangalore',30.6054836776596,33.6921314389621,865.12376567632,26.0611273313153,1401.14607614473,3543.90903916408,'2015-01-19T11:00:00'
118,'Bangalore',30.0873431248375,34.9795463556619,117.674906458681,26.6513294906301,1502.55473078091,3661.21811113511,'2015-01-19T12:00:00'
119,'Bangalore',29.6743044800166,35.3720293313772,7.64884236203577,25.053454025568,1415.86680534746,3438.32370044867,'2015-01-19T13:00:00'
120,'Bangalore',29.297950928382,36.3127789566755,9.46977079507583,25.3993188464939,1377.61720374527,3165.765719046,'2015-01-19T14:00:00'
121,'Bangalore',28.3347290640394,39.9243078817734,3.76512315270936,23.0483661740558,1372.65668308703,3137.7635272578,'2015-01-19T15:00:00'
122,'Bangalore',27.0751650851131,44.4518499192092,4.11894423158791,23.3283727378504,1274.73037320567,3569.41787060731,'2015-01-19T16:00:00'
123,'Bangalore',27.4149840357599,43.4799090038314,2.30696040868455,21.3158365261814,1299.90593869732,3512.09232343551,'2015-01-19T17:00:00'
124,'Bangalore',26.9432845283707,45.2542282430214,1.97164750957854,22.0193988323299,1393.94176245211,3216.60994959861,'2015-01-19T18:00:00'
125,'Bangalore',26.394366977478,46.8800329680121,1.81109329056402,21.0231213736497,1339.74158424664,3612.35541375379,'2015-01-19T19:00:00'
126,'Bangalore',25.9490840875244,48.24317649979,1.78901363271852,20.4254435406881,1317.40775193798,3522.73025763165,'2015-01-19T20:00:00'
127,'Bangalore',25.521746031746,49.5609145554774,1.93295019157088,19.9309142622566,1310.34218390805,3322.69294750567,'2015-01-19T21:00:00'
128,'Bangalore',25.407464475828,49.8492130300876,1.84402566158781,19.9678439867163,1342.16983909651,3189.61398014532,'2015-01-19T22:00:00'
129,'Bangalore',25.42124962681,49.5936742424243,1.80156739811912,20.4838110165696,1362.13831915211,3079.11742610837,'2015-01-19T23:00:00'
130,'Bangalore',25.139664528201,50.0774939855654,1.93795776530339,20.4731622560813,1347.03400160385,3102.1021336541,'2015-01-20T00:00:00'
131,'Bangalore',24.9508073022312,50.5510872210953,81.1308992562542,21.5410953346856,1411.65771467208,3230.94339851251,'2015-01-20T01:00:00'
132,'Bangalore',25.1045544111061,50.8125100761308,465.854009304871,22.3439045628701,1389.33670199532,3371.61120833955,'2015-01-20T02:00:00'
133,'Bangalore',25.7892624133492,49.2264777260297,984.802234251091,23.1000767450346,1479.93516178348,3377.80166573819,'2015-01-20T03:00:00'
134,'Bangalore',26.6214521337035,46.1390704967273,1485.23514345472,24.9286113253699,1494.71653491716,3689.53879196176,'2015-01-20T04:00:00'
135,'Bangalore',27.3424525754216,41.4660540280124,1868.90240828866,24.2969070562388,1424.26746399565,3451.0463091722,'2015-01-20T05:00:00'
136,'Bangalore',28.2040018559984,38.94499030317,1879.18980223547,23.9679861828029,1416.56431384277,2881.37046555487,'2015-01-20T06:00:00'
137,'Bangalore',28.9454961513649,36.9323461158663,2552.61021856297,23.4971542453233,1424.49739431331,2788.03794289992,'2015-01-20T07:00:00'
138,'Bangalore',29.7990632187709,35.4629116186613,3249.42320022421,23.2610377258428,1459.28248046329,2820.89097830151,'2015-01-20T08:00:00'
139,'Bangalore',30.0815252907488,35.4665536488452,2454.97798534798,23.8743476874414,1444.19047859722,2879.84127241137,'2015-01-20T09:00:00'
140,'Bangalore',30.0310252906188,35.7329418805137,1432.61257520264,24.3494944212952,1461.73423867838,2990.89331932486,'2015-01-20T10:00:00'
141,'Bangalore',29.7595202589533,36.1510797405936,647.617552530868,24.5360779013256,1533.96046344002,2972.35643555364,'2015-01-20T11:00:00'
142,'Bangalore',28.991061392929,37.3629994006693,98.7485044268003,25.498514697014,1537.76996183634,3683.42941293583,'2015-01-20T12:00:00'
143,'Bangalore',28.2499779158265,38.7420985206124,11.7138465650895,26.4815433547013,1540.36369111336,3878.06983944829,'2015-01-20T13:00:00'
144,'Bangalore',27.7198065319664,39.6609996727827,10.6327380952381,26.329099969573,1518.58179342302,3595.9025389143,'2015-01-20T14:00:00'
145,'Bangalore',27.2417649099669,40.5737251842301,5.43630813630814,24.8847838532568,1553.28539000682,3622.66015757265,'2015-01-20T15:00:00'
146,'Bangalore',26.7644148952743,43.7015287203469,4.07319865319865,24.6237456408315,1514.13320726503,3854.13488121231,'2015-01-20T16:00:00'
147,'Bangalore',26.5519231657238,45.3102184805564,2.05317823016203,24.3823951084124,1588.34231595237,3889.79259050222,'2015-01-20T17:00:00'
148,'Bangalore',25.9314852014969,47.0410269795985,1.90909090909091,22.9881229492842,1531.64536258736,3853.98240765118,'2015-01-20T18:00:00'
149,'Bangalore',25.8250145705366,47.9094079783234,2.07407407407407,22.8661916573246,1493.96652565038,3415.50098881904,'2015-01-20T19:00:00'
150,'Bangalore',25.5713439589096,48.621188783723,1.97647058823529,22.2111439395452,1469.60720576154,3082.56979979628,'2015-01-20T20:00:00'
151,'Bangalore',25.4846267329239,48.7773500284711,2.07407407407407,22.482497262998,1460.71527773142,3080.17615071411,'2015-01-20T21:00:00'
152,'Bangalore',25.1422423277632,49.295060219463,2.1,22.4141344213189,1461.1101923859,3171.92228130719,'2015-01-20T22:00:00'
153,'Bangalore',24.8523883445978,49.6786086857132,1.97647058823529,21.9638912771778,1524.35575456784,2934.09651720452,'2015-01-20T23:00:00'
154,'Bangalore',24.7495931038324,50.2309928217737,2.09430894308943,22.6397399908401,1462.97188522994,3065.62433130994,'2015-01-21T00:00:00'
155,'Bangalore',24.6007072705359,50.6043083135675,74.8759227241549,23.4444281325281,1481.67579689962,3097.54743623409,'2015-01-21T01:00:00'
156,'Bangalore',24.7017969521716,50.1768112907281,499.860989073481,23.8952611384821,1522.99579151175,3175.40623533736,'2015-01-21T02:00:00'
157,'Bangalore',25.2949729658197,47.603645388206,1057.72672184068,24.1284949025188,1503.61891066976,3081.4847086542,'2015-01-21T03:00:00'
158,'Bangalore',26.329486601814,44.1507326456237,1599.61728950145,23.2755611379498,1502.42327413969,3093.30894273424,'2015-01-21T04:00:00'
159,'Bangalore',27.3641602769244,40.4411256707748,1850.80367115636,23.620964392615,1500.87000129852,2961.82656433747,'2015-01-21T05:00:00'
160,'Bangalore',27.9456580657012,39.1789856796186,1977.86895944978,23.3042984010656,1467.33272538898,3020.28440208268,'2015-01-21T06:00:00'
161,'Bangalore',28.7632490590643,38.1540043846534,3050.49660164165,22.5952333177043,1467.61083048862,2908.04842952212,'2015-01-21T07:00:00'
162,'Bangalore',29.3681645635515,37.2765450987436,3017.10760028392,22.0287129307338,1333.75871080574,3023.84758738346,'2015-01-21T08:00:00'
163,'Bangalore',29.5092231121046,36.9462067619736,1836.08601502613,22.4884108036618,1332.50988131729,3355.98543496811,'2015-01-21T09:00:00'
164,'Bangalore',28.8632112163481,37.4357794049116,1329.21611800103,22.4570323318308,1258.36649816098,2994.05683969131,'2015-01-21T10:00:00'
165,'Bangalore',28.6894557956411,37.0394748568438,611.07652247961,22.5051530361836,1288.73336922308,2969.46490966056,'2015-01-21T11:00:00'
166,'Bangalore',28.1469473262373,37.7946143630319,82.4830703677619,23.3676386919071,1324.58174817102,3065.84226400641,'2015-01-21T12:00:00'
167,'Bangalore',27.3712503310557,40.0266604670409,2.9432703003337,24.9321009250709,1365.47709247453,2992.34582630386,'2015-01-21T13:00:00'
168,'Bangalore',26.9064231555237,41.1898294726862,2.82828282828283,24.6783723197879,1427.74006111908,3005.55746939437,'2015-01-21T14:00:00'
169,'Bangalore',26.1598397438594,42.7267256093343,1.6969696969697,23.0058679878312,1365.31727145948,3248.52765555091,'2015-01-21T15:00:00'
170,'Bangalore',25.5739508335238,44.2473255865363,1.66336633663366,21.9642625334708,1326.37740064582,3398.33932873127,'2015-01-21T16:00:00'
171,'Bangalore',25.1896662123169,45.0524125144756,0.264293419633225,21.2242794548984,1349.49507124906,3335.11803843282,'2015-01-21T17:00:00'
172,'Bangalore',24.8406233676089,44.4898760417411,0.014,20.5555747525047,1299.35066719707,3276.70245742776,'2015-01-21T18:00:00'
173,'Bangalore',24.560444542854,43.9158020551056,0,19.9913914278405,1336.89348921296,3178.54779053259,'2015-01-21T19:00:00'
174,'Bangalore',24.109221438388,44.4833088377925,0,19.7698331862655,1316.32413149407,2813.96930104213,'2015-01-21T20:00:00'
175,'Bangalore',23.6610073065371,44.8106696897372,0,19.5743200796208,1292.82678856762,2790.82232230867,'2015-01-21T21:00:00'
176,'Bangalore',23.311613576965,46.4995920231473,0,19.4957630539793,1321.17654907205,2778.23240375983,'2015-01-21T22:00:00'
177,'Bangalore',23.0649415684213,48.6187297157416,0,19.9215563369951,1323.08525439934,2669.30641754927,'2015-01-21T23:00:00'
178,'Bangalore',22.7959424908008,50.3842466933475,0.0323432343234323,20.6259761827007,1312.97680987025,2798.27777095827,'2015-01-22T00:00:00'
179,'Bangalore',22.7145734127532,51.3378058250711,94.7484315081144,21.8577886069868,1324.63053781885,2773.04131775427,'2015-01-22T01:00:00'
180,'Bangalore',23.1183120957743,49.9604333887478,575.975417648319,22.9355978923303,1305.61032744646,2802.43886670856,'2015-01-22T02:00:00'
181,'Bangalore',24.9033961317024,43.8892073955849,1935.1161570935,23.3047188200394,1333.50892103005,2804.65903939634,'2015-01-22T03:00:00'
182,'Bangalore',27.7128141262555,37.1924596590716,3938.5121668476,22.5507312676606,1354.71713213915,2856.59796654414,'2015-01-22T04:00:00'
183,'Bangalore',29.0210703929873,33.9244182802525,3811.63397865009,21.7922635430508,1326.92915984368,3421.28221941873,'2015-01-22T05:00:00'
184,'Bangalore',29.3092075076504,32.791236850122,2638.61388066113,20.6559554638265,1310.78865733529,3024.44014669938,'2015-01-22T06:00:00'
185,'Bangalore',29.3911012724223,31.5302826958047,2766.81372056634,20.1509874387848,1303.12735571574,2671.00578594826,'2015-01-22T07:00:00'
186,'Bangalore',30.08443423856,29.5290906134194,3460.30497196859,20.0652448219783,1372.8922729276,2645.21165269223,'2015-01-22T08:00:00'
187,'Bangalore',30.6888954899986,28.4108974157469,3096.71224745878,20.5220492169768,1335.10028444477,2791.6214443382,'2015-01-22T09:00:00'
188,'Bangalore',30.8384476887887,27.6662931714648,2757.05332475523,20.1994556441743,1303.69568087988,2944.71374675973,'2015-01-22T10:00:00'
189,'Bangalore',30.6564087162106,27.8522857842967,1534.16064551212,21.2434808052169,1321.93773956131,2836.21182268785,'2015-01-22T11:00:00'
190,'Bangalore',29.4089582777518,29.5562823400584,151.034902220242,24.2284355405139,1294.73375813315,3165.93197616891,'2015-01-22T12:00:00'
191,'Bangalore',28.219470151001,32.1288097868733,4.99163115071678,29.5886619849411,1312.77077438545,3256.96425951836,'2015-01-22T13:00:00'
192,'Bangalore',27.7247469572209,32.8014595146871,4.80907610907611,26.0762594032975,1309.67635294206,3693.13412020597,'2015-01-22T14:00:00'
193,'Bangalore',27.3516880742094,34.1112976028823,5.24121241418347,26.2033086333677,1309.69666957934,3982.01508385929,'2015-01-22T15:00:00'
194,'Bangalore',26.7297270091437,35.9680576713921,3.29887807983783,24.4540929807453,1307.77200651041,3932.31743294038,'2015-01-22T16:00:00'
195,'Bangalore',26.0223851247173,40.0817488676311,0.00879097488292891,22.2211567524955,1277.24187023004,3915.46083691412,'2015-01-22T17:00:00'
196,'Bangalore',25.5255238089589,44.4109923014262,0,21.6666676004913,1277.96486515202,4174.35320792093,'2015-01-22T18:00:00'
197,'Bangalore',24.9493868012321,50.48676864036,0,21.0513368538537,1310.44285582328,3514.88964696477,'2015-01-22T19:00:00'
198,'Bangalore',24.7734563676709,54.3019182386116,0,20.6963539438804,1314.68321592283,3014.57047028654,'2015-01-22T20:00:00'
